KO_ID	KO_function	SRS011086	SRS011098	SRS011115	SRS011126	SRS011140	SRS011152	SRS011243	SRS011255	SRS011306	SRS011343	SRS012279	SRS012285	SRS012916	SRS012922	SRS012983	SRS012989	SRS013164	SRS013170	SRS013234	SRS013252	SRS013502	SRS013533	SRS1041114	SRS1055046	SRS1055048	SRS1055055	SRS1055059	SRS149647	SRS149671	SRS149690	SRS149696	SRS149720	SRS149882	SRS149961	SRS149973	SRS150032	SRS893272	SRS893325	SRS893332	SRS893338	SRS893352	SRS893353	SRS893355	SRS893363	SRS893385
K08365	MerR family transcriptional regulator, mercuric resistance operon regulatory protein	0.0	118.8416	872.9822	628.7989	68.8193	417.53700000000003	786.6234	166.2099	192.0941	108.4139	52.6514	228.47379999999998	0.0	52.7902	0.0	129.1476	236.9084	115.4893	127.3639	67.257	0.0	91.1286	0.0	10.7684	70.6485	35.4745	146.4656	228.7781	751.4707	210.2468	158.3688	91.9975	0.0	188.5674	35.4606	0.0	6.2824	19.771	0.0	82.7304	23.3842	106.6972	31.619100000000003	110.1374	211.0214
K08368	MFS transporter, putative metabolite transport protein	62.612	0.0	23.4605	0.0	0.0	0.0	10.8589	0.0	0.0	0.0	42.5897	0.0	51.4929	0.0	5.7358	0.0	0.0	0.0	0.0	57.6114	13.1526	0.0	0.0	4.9219	0.0	0.0	7.3542	0.0	15.7412	0.0	0.0	18.0196	0.0	0.0	0.0	0.0	0.0	4.9312	0.0	8.7952	0.0	0.0	0.0	10.3672	0.0
K08369	MFS transporter, putative metabolite:H+ symporter	165.1373	522.9662	1045.0468	627.5	297.4003	291.9848	289.32129999999995	107.63900000000001	74.19	56.4827	166.6988	134.0808	834.69	1001.0771	1981.6217	229.6001	62.8756	110.0566	365.63009999999997	263.4204	164.7067	52.8582	50.3502	56.631	257.9609	89.5504	308.1646	283.147	505.2304	315.3311	358.1058	51.0	586.7174	501.2782	122.11449999999999	323.65229999999997	55.840599999999995	120.3886	105.43249999999999	123.6138	242.86800000000002	114.37719999999999	76.3674	100.3404	280.5193
K08372	putative serine protease PepD [EC:3.4.21.-]	342.841	261.3445	545.6222	412.9649	23.6773	240.38799999999998	20.002899999999997	150.11	69.4602	128.0246	298.5344	176.0544	2950.9253	50.8844	81.295	35.9776	28.715400000000002	313.7824	26.6711	795.8204000000001	64.2535	304.6028	47.028499999999994	370.4077	46.602199999999996	71.77199999999999	165.0271	1712.8213	641.0419	278.5577	65.312	200.7426	127.28920000000001	813.6904	948.9944	41.0071	277.289	250.7095	32.6567	326.5803	264.048	306.865	339.2881	73.81360000000001	217.4255
K08384	stage V sporulation protein D (sporulation-specific penicillin-binding protein)	315.5712	0.0	241.945	15.182300000000001	58.0461	14.4538	0.0	24.4319	159.75619999999998	12.8286	260.2983	88.2543	617.0949	0.0	166.8399	0.0	106.42060000000001	65.55760000000001	346.5804	189.5968	135.07240000000002	0.0	167.8046	241.4944	35.81	9.904	24.3164	113.4863	1705.4037	82.0942	85.5102	351.2324	126.51950000000001	1461.4657	41.7292	48.8398	107.5069	11.7698	75.2325	205.6698	497.9238	396.7477	0.0	191.8228	79.3445
K08483	phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) [EC:2.7.3.9]	285.7609	240.86	1649.5593999999999	1152.7774	976.548	529.9431	602.3771	111.8763	2060.7369	415.72679999999997	1666.734	959.4637	2217.2061	946.6054	2529.6584	551.1118	928.5353	382.2336	446.1669	728.6553	456.32189999999997	145.6478	133.8525	338.8863	496.12080000000003	167.8287	419.1024	1535.808	2290.542	911.8772	884.1604	1003.9956999999999	1107.9126	1818.5242	794.6071999999999	496.7778	187.1471	142.3538	127.72149999999999	555.1284	884.7939	181.5455	160.6424	245.0469	633.9854
K08485	phosphocarrier protein NPr	0.0	53.2407	547.4925999999999	124.82220000000001	149.6	4.1852	178.9519	8.8481	27.3519	5.8593	168.0	10.6593	642.2296	36.2518	1799.0	0.0	37.0	32.9	0.0	33.663	46.1407	0.0	13.0	22.6963	37.3518	0.0	116.9852	107.3407	120.0	89.3593	21.2963	0.0	622.3333	284.0	0.0	189.0	23.0	5.3667	15.0	49.0	18.6667	12.0	47.5852	12.0	101.1259
K08586	thiol protease [EC:3.4.22.-]	101.2825	209.3751	20.7852	60.0712	46.0	137.1014	0.0	41.5098	26.5972	0.0	109.4277	36.1704	267.5335	48.8445	7.9484	24.046100000000003	264.3309	76.6852	7.689	85.1572	13.7356	47.0082	31.5606	10.440100000000001	31.1438	22.9484	11.1829	216.4399	164.3375	71.70179999999999	29.5962	1.9117	4.1091	29.137	408.51500000000004	0.0	6.5976	0.0	0.0	30.8045	213.5776	47.0835	21.1759	0.0	56.5209
K08590	2-oxoglutaramate amidase [EC:3.5.1.111]	700.8476	274.0774	1801.2455	1408.7341	659.4004	661.3026000000001	394.191	353.4353	1262.4674	410.0274	1047.423	526.0678	1267.3991	191.3205	341.3528	109.7392	664.8929	992.1449	634.7028	1304.0939	416.6101	377.79290000000003	200.9869	414.5187	163.0885	181.5296	431.9466	789.2437	1273.8411	644.3034	42.2476	291.6834	304.6423	1770.9809	1076.01	273.316	164.7775	150.4396	104.838	415.70799999999997	726.5595	305.1355	315.9711	257.702	564.2841999999999
K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	1758.6654	280.5302	2896.9903	1200.8886	2072.4749	1094.0562	1838.7327	234.4006	2298.9614	715.1666	2415.9802	911.7627	2090.2005	853.3624	2909.6191	596.9251	2108.2327	525.3258	1594.5555	1231.5242	773.8343	371.9216	364.9532	442.8927	380.7598	210.8677	618.5263	1384.3627	3547.8534	1896.1583	796.7344	906.6911	1118.6024	2657.4621	689.9736	690.7749	190.1557	144.1637	144.0839	360.0162	1242.8993	509.7798	209.0562	368.7186	642.6837
K08600	sortase B [EC:3.4.22.71]	1684.7223	139.2055	1683.6401	167.6877	1267.1698000000001	387.7427	464.3083	118.27550000000001	1385.9518	210.493	2253.2224	312.0611	1189.4455	293.4873	424.6101	91.79310000000001	766.4561	86.8144	1906.7933	322.37510000000003	632.4651	99.2551	152.8894	370.3573	119.325	71.8733	263.5776	270.11560000000003	2667.6433	809.9194	299.2792	1279.9043	383.8527	1689.517	128.4244	231.3947	180.8627	118.33840000000001	196.4152	129.3212	830.8756	425.9203	50.4561	213.8286	223.3843
K08602	oligoendopeptidase F [EC:3.4.24.-]	2359.9307	261.1633	3610.0576	1029.6967	1979.0011	985.5768	908.8468	128.0721	2611.9856	425.89	2804.045	972.0085	2699.4291	391.1958	941.7069	199.2646	1586.3423	626.4779	2178.0428	814.6196	799.4233	580.2444	228.4385	514.0676	108.9379	70.179	544.5616	590.2415	4020.9656	1302.6843000000001	497.49150000000003	1414.2074	1055.749	3107.8071999999997	389.8497	493.144	248.017	121.974	195.2227	116.9624	1020.4705	775.8914	53.8159	353.0517	370.7048
K08603	thermolysin [EC:3.4.24.27]	0.0	84.0553	28.5821	313.90659999999997	0.0	193.2314	26.7462	0.0	0.0	106.0	9.1542	206.6287	0.0	0.0	0.0	7.8259	15.3184	100.8603	110.6824	579.5785	0.0	140.003	0.0	0.0	1.8889	52.0	0.0	340.2138	6.1966	0.0	13.0	0.0	0.0	0.0	448.3602	20.2627	0.0	143.6442	0.0	132.4081	69.1358	0.0	165.0927	0.0	90.1117
K08640	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	218.5819	70.9131	267.9566	137.98749999999998	290.7381	103.29840000000002	208.9425	98.7438	547.4839999999999	72.7476	729.3895	144.65370000000001	821.0105	64.7225	81.8797	474.2532	524.3882	157.2995	302.2331	124.7541	119.0	89.7298	313.0156	358.3513	203.6008	80.943	285.1708	91.4091	1919.3874999999998	177.3143	27.617	430.0367	115.2539	1632.611	288.6714	298.2315	176.6072	31.2507	71.9411	45.4322	395.92740000000003	679.3958	23.9771	309.8641	137.2464
K08641	zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	160.6526	107.431	937.0880999999999	622.0759	132.475	150.49880000000002	141.1719	294.0707	430.58000000000004	202.5129	757.4738	637.4253	797.4994	212.0	93.0	80.6549	578.1728	458.97569999999996	173.4349	537.7547999999999	86.0852	301.4393	222.2073	358.0168	22.1782	90.58970000000001	245.7066	584.395	1460.6833	762.2269	223.5258	451.5085	110.0	802.2795000000001	155.2492	280.80129999999997	177.3483	51.9642	28.831599999999998	126.6169	319.8502	241.45270000000002	142.8342	244.06390000000002	170.6197
K08643	zinc metalloprotease ZmpB [EC:3.4.24.-]	578.4431	74.9985	39.2556	136.4281	140.8893	142.9101	306.7492	0.0	664.3954	76.8416	262.3318	40.0745	45.9404	60.4037	217.51780000000002	50.202600000000004	191.9989	64.2308	264.495	133.7021	144.6662	33.5511	48.6774	11.567	37.5337	12.8747	125.6197	131.2003	195.86030000000002	39.0026	0.0	342.5375	48.9339	525.8586	106.3133	124.5471	0.0	29.6452	10.044	0.0	112.7485	78.48580000000001	9.9526	84.425	23.938
K08644	tentoxilysin [EC:3.4.24.68]	0.0	0.0	66.6185	0.0	21.9904	0.0	4.4093	0.0	16.2724	0.0	0.0	4.3039	962.294	0.0	0.0	0.0	0.0	0.0	32.9662	0.0	0.0	10.9556	0.0	20.8033	0.0	0.0	0.0	0.0	32.807500000000005	0.0	0.0	27.0	0.0	0.0	0.0	6.9191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6455	0.0
K08659	dipeptidase [EC:3.4.-.-]	2454.6306	275.7285	1716.2923	889.8009	1093.5581	684.8755	907.2155	475.1173	2585.3986	352.5908	2136.317	743.8801	1955.603	226.1632	636.5724	29.5489	962.814	547.2309	4033.1897	611.4836	676.4857	347.088	669.9814	553.3004	47.2538	158.4408	435.2351	576.0052999999999	3391.376	1869.2023000000002	218.2795	2041.4249	680.5933	2966.8388	529.8026	412.49830000000003	460.8396	66.3743	203.5474	208.7789	1010.4651	945.7351	265.6742	633.5964	446.1557
K08676	tricorn protease [EC:3.4.21.-]	0.0	16.3678	709.5264999999999	206.33259999999999	0.0	143.6516	110.4647	122.97579999999999	378.0996	75.7697	414.1075	194.9448	121.87209999999999	56.7221	48.0539	20.8206	135.3724	170.554	0.0	190.65030000000002	0.0	92.237	0.0	38.925399999999996	12.7248	36.9406	0.0	225.136	163.83100000000002	35.7621	32.294	39.8206	0.0	63.1731	0.0	35.5269	17.0929	21.7814	0.0	31.4638	17.6174	33.9938	92.1233	13.1573	175.2813
K08678	UDP-glucuronate decarboxylase [EC:4.1.1.35]	0.0	0.0	42.522	30.1899	0.0	0.0	0.0	0.0	0.0	0.0	15.6603	0.0	0.0	0.0	0.0	0.0	0.0	12.7276	0.0	61.1548	0.0	41.7185	0.0	8.5418	0.0	0.0	0.0	0.0	33.4679	0.0	0.0	0.0	0.0	8.0818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K08679	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	134.93959999999998	33.8421	590.1088000000001	114.6404	269.9121	106.0678	120.1188	108.0559	469.0873	84.7235	581.4196	164.3217	823.1024	0.0	151.0664	27.7925	281.083	201.7634	311.7847	203.8084	185.846	103.483	85.2026	258.6662	9.4422	57.7581	88.3712	94.4002	796.2037	382.0055	142.8554	261.81170000000003	151.6219	525.9268	457.9184	108.3165	100.1778	14.0272	58.876	116.4118	262.3302	122.7266	16.8145	159.398	65.4595
K08680	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]	250.6962	90.3577	953.7887999999999	244.10410000000002	393.7781	376.059	1686.8563000000001	16.6388	710.9237	522.38	201.301	206.6654	506.9228	0.0	535.5062	105.17330000000001	1432.6616999999999	130.0239	414.6423	54.9814	285.21619999999996	48.1303	61.7059	89.42009999999999	100.60220000000001	29.7016	175.345	90.0492	1564.5139000000001	322.9738	154.1238	369.2476	87.6562	2458.7573	323.6646	208.2499	74.04140000000001	36.2204	15.0778	213.7075	343.397	85.2934	17.8481	247.7792	267.9425
K08681	pyridoxal 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]	1846.6501	642.2726	906.8165	499.77909999999997	1050.1813	433.3941	379.637	321.22860000000003	1291.2976	209.0167	1278.4826	402.6105	2913.5519	927.2568	537.7554	206.9273	684.8939	515.9626	959.4671000000001	581.8204	510.598	243.4743	335.0093	595.4502	154.0077	75.6696	533.388	389.1102	3269.0986000000003	1197.3935	189.6619	603.5944	337.08090000000004	1968.4084	697.4158	474.1189	348.823	165.1102	247.2526	378.83270000000005	1170.3696	520.5485	228.8147	392.629	417.9824
K08682	acyl carrier protein phosphodiesterase [EC:3.1.4.14]	0.0	74.1546	421.3652	555.552	92.59009999999999	203.5668	116.74499999999999	196.9406	389.2211	72.4782	298.9105	388.429	264.3302	115.40180000000001	59.6441	39.7161	338.9931	257.1108	13.0	704.5284	13.0144	141.3648	0.0	22.266099999999998	21.110599999999998	58.4102	0.0	157.8846	370.3031	87.2171	205.4083	38.8322	180.2808	133.6787	182.0162	57.63	0.0	29.294800000000002	0.0	27.291600000000003	197.9206	0.0	106.0754	0.0	72.64
K08683	3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase [EC:1.1.1.35 1.1.1.178]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.4173	0.0
K08686	2-halobenzoate 1,2-dioxygenase large subunit [EC:1.14.12.13]	0.0	0.0	8.0	24.3333	0.0	39.4453	0.0	2.8205	23.0	7.8582	22.0	58.0	68.5097	0.0	145.4909	0.0	8.9994	0.0	0.0	0.0	47.121	0.0	0.0	16.694200000000002	0.0	9.2219	0.0	0.0	189.3945	21.3636	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	10.2975	21.4215	0.0	17.6416	0.0
K08714	voltage-gated sodium channel	0.0	0.0	8.5833	21.8285	0.0	0.0	0.0	4.771	0.0	0.0	0.0	21.5245	0.0	11.6272	0.0	0.0	0.0	18.0837	0.0	7.4241	0.0	5.7737	0.0	0.0	0.0	0.0	0.0	15.8793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3974	0.0	13.1073
K08717	urea transporter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.1506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K08722	5'-deoxynucleotidase [EC:3.1.3.89]	511.543	55.0	1169.4741999999999	236.775	367.1611	321.2951	318.6428	40.6117	680.9355	454.0668	859.3811000000001	243.5587	903.6495	106.399	786.7402	117.0	1233.3535	128.9162	827.6514	63.3756	158.53480000000002	42.2228	135.107	180.9677	156.2105	60.6132	356.5147	138.1679	1700.3419000000001	462.5147	250.3822	484.3391	242.42849999999999	1737.0894	251.9052	170.6962	134.4571	18.5758	73.9766	240.5587	624.3125	342.2562	12.665	317.3986	337.8313
K08723	pyrimidine 5'-nucleotidase [EC:3.1.3.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.441	0.0	0.0	0.0	7.6971	0.0	0.0	0.0	0.0	5.9704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.1971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	12.1903	25.306800000000003	445.9528	149.25459999999998	188.2302	13.2213	175.3667	53.1161	123.2674	11.3881	257.31510000000003	16.0	1490.8359	44.0215	1390.9455	0.0	141.0924	56.4564	45.357	0.0	76.6191	25.2805	19.3992	77.2131	18.0	0.0	205.6858	20.0	503.1887	55.188900000000004	0.0	72.0	597.0618	531.5417	0.0	0.0	159.9701	15.0	46.4568	12.7509	134.2318	265.8046	5.274	67.9482	35.634
K08900	mitochondrial chaperone BCS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.775	7.0091	0.0	0.0	0.0	0.0	8.5541	0.0	0.0	0.0	0.0	23.5647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K08924	chlorophyll a/b binding light-harvesting protein PcbG	0.0	0.0	33.0	29.1342	178.2596	0.0	0.0	14.2265	0.0	0.0	0.0	0.0	0.0	0.0	16.4353	0.0	0.0	33.9708	0.0	79.0167	0.0	27.005699999999997	0.0	7.0046	0.0	8.8972	0.0	4.5524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0231	0.0	3.4333	0.0	0.0	20.3342	0.0	0.0
K08961	chondroitin-sulfate-ABC endolyase/exolyase [EC:4.2.2.20 4.2.2.21]	19.2258	0.0	8.8717	0.0	0.0	0.0	0.0	30.0241	0.0	0.0	10.9426	0.0	49.9281	0.0	0.0	0.0	0.0	16.5008	9.8154	0.0	0.0	0.0	26.2047	13.0402	0.0	0.0	11.0056	0.0	40.7301	13.9393	0.0	23.3132	0.0	17.3119	0.0	0.0	0.0	0.0	0.0	0.0	32.4979	42.4596	0.0	19.455	0.0
K08963	methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	174.7883	20.0	470.2451	23.6318	62.866699999999994	0.0	97.83000000000001	30.539700000000003	445.61490000000003	25.1014	497.8136	82.1302	557.3154	0.0	158.4019	0.0	275.8675	57.3701	50.0341	240.674	144.3577	53.96719999999999	91.55669999999999	247.06619999999998	34.6385	31.3981	169.3155	35.7362	699.7945000000001	257.6326	90.4526	186.5226	104.9113	1146.3339	112.5681	123.8801	84.2159	11.048300000000001	66.0992	131.2779	504.6832	140.94580000000002	0.0	85.0813	119.0244
K08966	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase [EC:3.1.3.87]	0.0	38.7603	40.5237	258.5344	10.3287	14.7327	10.2615	0.0	16.9213	32.4921	69.54169999999999	100.79060000000001	128.3465	0.0	0.0	0.0	16.1188	134.3049	13.0	232.6148	0.0	96.1703	0.0	13.3256	0.0	16.224	0.0	0.0	52.0	56.0928	0.0	109.8781	65.0	74.9059	6.9925	0.0	0.0	0.0	0.0	0.0	207.5488	0.0	0.0	5.5463	9.5766
K08968	L-methionine (R)-S-oxide reductase [EC:1.8.4.14]	534.7802	171.1004	1239.4895000000001	383.6341	864.3318	493.5148	541.6731	258.4495	1272.9565	199.97639999999998	1010.984	421.7097	924.5634	297.5729	690.8288	357.23949999999996	1084.6956	282.3662	1511.554	393.03970000000004	329.10110000000003	196.6935	279.0707	270.6583	298.0697	130.2471	390.1295	1358.2315	2030.8672	1061.4886	464.7074	723.6313	275.4388	1200.478	349.017	387.7248	176.1201	221.3738	123.6705	122.30449999999999	576.0147999999999	373.6215	106.5241	325.73969999999997	392.3385
K08969	L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase [EC:2.6.1.117]	531.011	0.0	63.4975	0.0	0.0	0.0	0.0	0.0	107.51939999999999	0.0	151.0279	0.0	27.0	0.0	53.0	0.0	89.6599	0.0	404.6692	0.0	0.0	0.0	16.0694	0.0	0.0	0.0	85.9196	0.0	237.7986	45.0812	0.0	0.0	0.0	116.2766	0.0	52.0025	13.5381	0.0	6.1684	0.0	102.47460000000001	51.4078	0.0	192.6455	0.0
K08970	nickel/cobalt transporter (NicO) family protein	105.43719999999999	106.39959999999999	676.0358	494.0219	367.3526	429.3591	1609.5464	58.3122	932.2014	594.4473	485.921	358.27160000000003	346.7236	158.3804	451.2649	107.02839999999999	983.1974	232.4013	136.5176	335.0487	271.71	117.0628	73.66489999999999	56.9538	96.7296	50.7492	54.462900000000005	108.5566	450.4217	104.3095	102.5904	88.02680000000001	142.8701	126.1152	48.9013	79.83070000000001	35.2368	31.1343	19.3503	84.9918	96.89599999999999	18.4441	32.4012	124.988	266.4266
K08972	putative membrane protein	319.052	431.2248	1106.7302	1701.6832	415.6862	577.6052999999999	209.7766	535.0831	711.7523	417.3831	572.1822999999999	958.7678	4010.7718	676.3032	242.8118	106.9749	366.0646	777.7913	242.14	1328.5078	114.8532	718.942	88.3997	761.0453	157.1498	225.933	226.1389	1606.9338	1591.0136	533.1689	384.2819	169.7122	370.3403	1005.8541	1136.7591	73.14150000000001	106.285	256.1446	88.87559999999999	687.6649	315.4816	458.6669	389.9541	229.4768	750.1586
K08973	protoporphyrinogen IX oxidase [EC:1.3.99.-]	14.6161	230.1399	1082.3787	1081.6454	281.6897	330.0693	216.4817	348.2217	144.9752	182.4015	262.4667	867.6793	827.5307	775.2418	1708.8505	503.6332	59.8888	387.7493	46.8782	624.1355	120.1052	221.67340000000002	26.391099999999998	81.4416	262.8975	205.26579999999998	147.4759	1330.2441	238.55880000000002	124.9533	671.1881	0.0	670.2194999999999	339.0612	344.2519	222.0109	27.5241	105.8692	18.486	251.8054	88.2433	38.5839	258.4108	39.9366	469.0391
K08974	putative membrane protein	136.6738	175.2546	1051.7609	610.4044	441.4042	648.5645	338.9916	243.97129999999999	322.6522	237.8548	443.82469999999995	677.9588	355.6655	304.3044	145.13060000000002	120.0675	394.9128	365.1006	211.6595	549.0165	21.9502	246.51839999999999	11.4227	91.1691	70.9991	60.4038	62.529399999999995	287.476	890.6028	409.0337	318.5742	145.1009	160.4827	318.8224	208.5514	66.89070000000001	5.4126	95.12610000000001	12.6095	32.7914	49.297000000000004	55.2261	138.2377	27.0196	152.9986
K08978	bacterial/archaeal transporter family protein	563.7061	434.2753	2848.4073	1224.1136999999999	929.9021	554.2874	1319.8804	589.4267	1480.1498	870.9968	1571.8153	873.7775	4606.6952	731.6808	2445.3765	635.3857	1386.2994	957.4241	528.7885	1163.7163	457.3903	495.8881	343.5308	703.018	480.7913	238.184	448.05809999999997	1984.0581	2497.6057	1997.1121	561.7146	580.5267	852.3127000000001	1776.3823	1621.6859	487.86800000000005	527.7692	310.2704	123.9318	623.6163	1054.7713	597.3203	476.1258	354.2673	1023.8846
K08981	putative membrane protein	425.2006	175.0495	575.7146	438.447	310.0259	369.9365	128.1038	141.1606	168.9705	144.42069999999998	376.25600000000003	275.0976	2874.2618	631.3717	685.6257	101.3147	105.7348	330.342	356.0237	780.2746	192.7018	207.8022	109.6362	487.3336	70.7903	84.558	347.57529999999997	734.2167	976.2948	372.0099	23.6009	164.23669999999998	259.2106	1138.2865	875.9172	117.0031	430.4756	156.51479999999998	193.4201	206.126	268.8498	380.9366	226.04950000000002	134.5925	478.4533
K08982	putative membrane protein	0.0	0.0	0.0	0.0	0.0	16.4601	8.5408	0.0	0.0	0.0	0.0	3.8677	0.0	0.0	0.0	0.0	9.7606	0.0	0.0	0.0	0.0	6.1902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K08983	putative membrane protein	0.0	12.8022	0.0	95.3916	0.0	14.5183	0.0	41.0	0.0	5.1699	0.0	39.9226	0.0	451.2741	0.0	0.0	0.0	25.4495	0.0	5.5505	0.0	34.0	0.0	0.0	7.0	22.2803	0.0	79.0946	0.0	0.0	84.0	0.0	0.0	0.0	28.8968	0.0	0.0	3.1892	0.0	101.5723	0.0	0.0	9.4455	0.0	62.0796
K08984	putative membrane protein	158.6194	5.5296	961.7044000000001	114.5047	244.8365	11.983	182.8471	102.4263	245.5951	40.6402	606.8162	145.0995	946.8663	109.1377	1739.9774	393.07759999999996	298.93199999999996	91.2214	172.1778	50.0796	86.575	46.6389	149.3184	204.5725	216.711	104.8289	311.39480000000003	290.3512	1018.7966	919.1342999999999	91.07249999999999	337.089	591.1369	970.0548	33.7226	383.9615	125.9789	88.4782	33.6515	107.4874	124.5728	285.9741	74.306	198.1207	260.1991
K08986	putative membrane protein	1612.4847	182.77409999999998	1822.3836000000001	384.3492	1112.8081	520.4233	558.3204999999999	162.4756	1515.905	216.5652	1822.3991	381.7425	3992.9275	241.4105	730.3739	96.5715	772.9425	235.2683	1544.4629	297.4976	559.999	268.4605	350.663	799.5269	110.8233	93.5153	451.7461	401.5793	4494.4937	927.697	234.32	862.0722000000001	421.5163	1621.3695	800.5455	330.7356	389.8481	110.7158	202.4532	211.98149999999998	1113.9722	781.2509	34.464	475.501	332.2815
K08987	putative membrane protein	1452.4577	1116.8652	2449.4355	1375.1184	1508.9087	600.5296999999999	879.4812	359.6574	1675.8152	407.2799	1786.9552	1294.7029	1878.9796	1577.6466	2657.3935	446.2719	903.8759	798.5289	2176.1213	1878.8546999999999	785.3619	657.9969	381.5281	316.6369	398.8229	284.7426	575.4852	2759.8368	3858.9687	1638.421	655.7767	1202.3554000000001	825.1048	2301.3478	2179.7014	585.4141	490.1349	369.5804	259.3031	834.0642	902.4626	565.3867	558.1478999999999	283.1219	1134.3875
K08988	putative membrane protein	0.0	0.0	0.0	47.218	0.0	40.04	0.0	8.365400000000001	0.0	25.2022	0.0	93.3077	0.0	0.0	0.0	34.4533	4.42	52.6715	0.0	33.9508	0.0	50.385	0.0	0.0	24.0	4.0644	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0822	0.0	0.0	0.0	0.0	14.5911
K08989	putative membrane protein	343.8311	470.6278	960.5199	690.5460999999999	240.7193	419.2913	275.3799	188.8135	588.0395	263.9276	495.8727	740.095	605.4838	107.7416	1650.8723	541.5691	337.838	654.8776	360.6667	1209.4663	145.58749999999998	348.5686	120.5162	370.4283	408.94100000000003	340.95799999999997	365.00379999999996	2203.6225	1117.041	460.1164	398.10900000000004	70.1994	543.2686	1637.4301	1710.5105999999998	313.2668	124.5347	359.8651	86.2317	793.4546	593.0631000000001	507.6111	545.0020999999999	186.0678	924.1215
K08990	putative membrane protein	179.4158	50.1857	515.6255	206.202	324.947	293.7214	1013.7804	8.1345	676.3425000000001	550.4571000000001	209.2149	143.0	44.3585	75.4401	411.7812	104.1287	820.9007	99.5448	171.1318	35.0374	189.56740000000002	21.645699999999998	67.6508	14.0	63.7291	10.1713	0.0	60.83539999999999	71.9736	46.5206	90.0749	33.626400000000004	70.9588	99.4139	6.3755	75.6762	3.7216	36.4502	0.0	91.1637	0.0	9.1114	8.0	48.6058	207.6637
K08992	lipopolysaccharide assembly protein A	426.9425	378.9812	1660.6171000000002	1277.7019	1286.6523	1083.3314	1882.4771999999998	240.1285	891.1261	827.4025	461.90939999999995	728.2911	484.22950000000003	833.294	1760.877	426.6388	1136.0304999999998	581.5684	1208.6788000000001	740.3593999999999	474.9633	491.911	60.3569	53.0661	364.2945	262.1656	131.3142	1743.5535	274.5091	344.5893	661.4915	444.5371	745.7825	798.4683	586.1104	264.7174	53.702000000000005	307.3528	61.2866	427.7708	71.5849	96.2055	261.6026	71.0052	637.6813
K08994	ion channel-forming bestrophin family protein	0.0	58.6198	32.0	491.48720000000003	35.0	54.9679	24.8118	74.5786	18.0	65.2915	15.0	114.2164	0.0	518.0103	20.0	22.0	18.3129	72.8748	0.0	77.9672	0.0	9.6893	0.0	0.0	39.4747	31.6456	11.4286	248.99699999999999	6.2347	0.0	114.124	0.0	10.4365	12.4478	109.06400000000001	0.0	0.0	5.3821	0.0	16.7771	0.0	0.0	0.0	0.0	56.7951
